inference_nstep,month,finite_loglik_increment,state_in_box,minimum_filtered_state,maximum_filtered_state,maximum_absolute_filtered_state
1,1,True,False,-1.1872860356261214,1.5552376717082268,1.5552376717082268
1,2,True,False,-41.59949710711228,33.58085303461416,41.59949710711228
1,3,True,False,-1024.6776716912407,659.3816514574346,1024.6776716912407
1,4,True,False,-3736080.4853393175,3747841.3976365253,3747841.3976365253
1,5,True,False,-4.4916152891695963e+24,4.4916152891702787e+24,4.4916152891702787e+24
1,6,True,False,-2.7971798912619853e+97,2.7971798912619853e+97,2.7971798912619853e+97
1,7,False,False,,,
1,8,False,False,,,
1,9,False,False,,,
1,10,False,False,,,
1,11,False,False,,,
1,12,False,False,,,
1,13,False,False,,,
1,14,False,False,,,
1,15,False,False,,,
1,16,False,False,,,
1,17,False,False,,,
1,18,False,False,,,
1,19,False,False,,,
1,20,False,False,,,
1,21,False,False,,,
1,22,False,False,,,
1,23,False,False,,,
1,24,False,False,,,
1,25,False,False,,,
1,26,False,False,,,
1,27,False,False,,,
1,28,False,False,,,
1,29,False,False,,,
1,30,False,False,,,
1,31,False,False,,,
1,32,False,False,,,
1,33,False,False,,,
1,34,False,False,,,
1,35,False,False,,,
1,36,False,False,,,
1,37,False,False,,,
1,38,False,False,,,
1,39,False,False,,,
1,40,False,False,,,
1,41,False,False,,,
1,42,False,False,,,
1,43,False,False,,,
1,44,False,False,,,
1,45,False,False,,,
1,46,False,False,,,
1,47,False,False,,,
1,48,False,False,,,
1,49,False,False,,,
1,50,False,False,,,
1,51,False,False,,,
1,52,False,False,,,
1,53,False,False,,,
1,54,False,False,,,
1,55,False,False,,,
1,56,False,False,,,
1,57,False,False,,,
1,58,False,False,,,
1,59,False,False,,,
1,60,False,False,,,
1,61,False,False,,,
1,62,False,False,,,
1,63,False,False,,,
1,64,False,False,,,
1,65,False,False,,,
1,66,False,False,,,
1,67,False,False,,,
1,68,False,False,,,
1,69,False,False,,,
1,70,False,False,,,
1,71,False,False,,,
1,72,False,False,,,
1,73,False,False,,,
1,74,False,False,,,
1,75,False,False,,,
1,76,False,False,,,
1,77,False,False,,,
1,78,False,False,,,
1,79,False,False,,,
1,80,False,False,,,
1,81,False,False,,,
1,82,False,False,,,
1,83,False,False,,,
1,84,False,False,,,
1,85,False,False,,,
1,86,False,False,,,
1,87,False,False,,,
1,88,False,False,,,
1,89,False,False,,,
1,90,False,False,,,
1,91,False,False,,,
1,92,False,False,,,
1,93,False,False,,,
1,94,False,False,,,
1,95,False,False,,,
1,96,False,False,,,
1,97,False,False,,,
1,98,False,False,,,
1,99,False,False,,,
1,100,False,False,,,
1,101,False,False,,,
1,102,False,False,,,
1,103,False,False,,,
1,104,False,False,,,
1,105,False,False,,,
1,106,False,False,,,
1,107,False,False,,,
1,108,False,False,,,
1,109,False,False,,,
1,110,False,False,,,
1,111,False,False,,,
1,112,False,False,,,
1,113,False,False,,,
1,114,False,False,,,
1,115,False,False,,,
1,116,False,False,,,
1,117,False,False,,,
1,118,False,False,,,
1,119,False,False,,,
1,120,False,False,,,
1,121,False,False,,,
1,122,False,False,,,
1,123,False,False,,,
1,124,False,False,,,
1,125,False,False,,,
1,126,False,False,,,
1,127,False,False,,,
1,128,False,False,,,
1,129,False,False,,,
1,130,False,False,,,
1,131,False,False,,,
1,132,False,False,,,
1,133,False,False,,,
1,134,False,False,,,
1,135,False,False,,,
1,136,False,False,,,
1,137,False,False,,,
1,138,False,False,,,
1,139,False,False,,,
1,140,False,False,,,
1,141,False,False,,,
